iso3,intervention,e.ATT,e.ATT.hi,e.ATT.lo,e.ATTinc,e.ATTinc.hi,e.ATTinc.lo,e.ATTprev,e.ATTprev.hi,e.ATTprev.lo,e.cases,e.cases.hi,e.cases.lo,e.deathinc,e.deathinc.hi,e.deathinc.lo,e.deathprev,e.deathprev.hi,e.deathprev.lo,e.deaths,e.deaths.hi,e.deaths.lo,e.hhc,e.hhc.hi,e.hhc.lo,e.incidence,e.incidence.hi,e.incidence.lo,e.IPT,e.IPT.hi,e.IPT.lo,e.LE,e.LE.hi,e.LE.lo,e.LTBI,e.LTBI.hi,e.LTBI.lo,e.prevalent,e.prevalent.hi,e.prevalent.lo,household.visits
KAZ,Under 5 & HIV+ve,246.719055449115,471.528192814089,0.700376040697338,24.8793617851822,12.2813813116275,0.0933064485380156,221.839693663932,415.821031334918,0.552392423948961,271.31588158185,534.375423419509,0.919835105702352,6.8068727927361,10.4292460286463,0.112863265376035,3.37364700930278,3.99272503806635,0.0675762595339254,10.1805198020389,17.364158544892,0.220165199350429,2469.97535927531,5557.94215225542,5.53329272554864,49.4761879179175,62.3886620782989,0.283648984702198,844.442963157005,24.5943574296652,3.98095272168335,162697.168642286,387051.302598395,350.544598291837,1047.93701151728,1772.99815708774,2.43447454737235,221.839693663932,415.821031334918,0.552392423948961,11996
KAZ,Under 5 & HIV+ve & LTBI+,232.921196938245,443.286423936847,0.700376040697338,11.0815032743125,11.66065141001,0.0933064485380156,221.839693663932,415.821031334918,0.552392423948961,248.272864967501,491.093559061674,0.919835105702352,5.29827771838182,4.27462240833331,0.112863265376035,3.37364700930278,3.99272503806635,0.0675762595339254,8.67192472768459,10.5921746610556,0.220165199350429,2469.97535927531,5557.94215225542,5.53329272554864,26.4331713035684,43.7034781430291,0.283648984702198,1590.79636261381,4289.32055194878,5.05033402833425,162793.327148564,387051.302598395,350.544598291837,1047.93701151728,1772.99815708774,2.43447454737235,221.839693663932,415.821031334918,0.552392423948961,11996
KEN,No intervention,1649.22081308253,2858.33164555334,15.3596258996698,459.630594381861,782.196481568731,10.6197972867026,1189.59021870067,1841.32607289749,5.02679203659275,3606.42120200713,7017.60569930627,32.5073097019117,166.205815229359,234.52870537547,11.5063785451185,393.600853266106,618.530535387825,5.8800721573491,559.806668495466,927.570681156486,17.0265055470335,0,0,0,1009.25084664938,1869.80392953402,22.6810152485737,0,0,0,1724793.54181962,3499090.60832475,5634.8575949976,12359.758041437,17924.3751279887,50.5629278627322,2597.17035535775,4505.96987395424,11.0046479706007,0
KEN,Under 5 & HIV+ve,2936.84480556886,5166.98880541218,14.6608640214579,339.674450211111,322.114736891082,3.93653552258568,2597.17035535775,4505.96987395424,11.0046479706007,3333.00324933039,5861.81040690193,19.0485746424681,92.5082641472677,145.932331489655,4.21406623144084,43.5220932252627,55.1464647180983,1.85123286726085,136.03035737253,242.89861684285,6.41070035836205,28745.7044738931,56223.6232161554,106.917611387247,735.832893972639,761.89207660373,8.71505583356549,9073.34474137323,1883.81995920406,73.6225232004144,1751469.36767835,3604639.01020771,6180.2556087916,12359.758041437,17924.3751279887,50.5629278627322,2597.17035535775,4505.96987395424,11.0046479706007,69664
KEN,Under 5 & HIV+ve & LTBI+,2770.88723028957,4939.52978598692,14.6608640214579,173.71687493182,252.696551382922,3.93653552258568,2597.17035535775,4505.96987395424,11.0046479706007,2978.86005771365,5452.77627651281,19.0485746424681,62.9534164378603,79.5323828439868,4.21406623144084,43.5220932252627,55.1464647180983,1.85123286726085,106.475509663123,156.899959779856,6.41070035836205,28745.7044738931,56223.6232161554,106.917611387247,381.689702355903,589.256186007498,8.71505583356549,18146.315467798,47929.8409854625,98.1524308723426,1753229.80277326,3604639.01020771,6180.2556087916,12359.758041437,17924.3751279887,50.5629278627322,2597.17035535775,4505.96987395424,11.0046479706007,69664
KGZ,No intervention,115.698964671897,101.1837390984,0.321328188049042,27.0035348252602,26.2903398578138,0.168708789222011,88.6954298466368,71.6349894499759,0.133067538516361,190.357511529097,397.478870660157,0.94418570422584,7.98243916585658,2.46697101117144,0.0999733169492495,22.7625214468879,7.37637674906039,0.0924030883192927,30.7449606127445,10.5144690022126,0.209595273878729,0,0,0,46.1247988842906,96.1940446318727,0.470648315866232,0,0,0,105840.840077265,245882.152884026,242.204058156801,677.015479161126,1151.39853177173,1.76862960057625,144.232712644807,265.359107016474,0.362936239839422,0
KGZ,Under 5 & HIV+ve,168.230342378251,311.15927251609,0.482478048327764,23.9976297334448,9.28433679401812,0.058292836009123,144.232712644807,265.359107016474,0.362936239839422,177.18649420862,344.534620435631,0.584073961294974,3.42808849897388,2.38489874780699,0.0345210697144705,2.15356700930585,2.57223413284761,0.0368948693478411,5.58165550827973,6.94668906864712,0.088594667525344,1598.35192414773,3607.57518209301,4.03712351673765,32.9537815638133,41.6078514328532,0.152645513115322,549.039120398781,8.02739092111947,2.96159642637648,107630.136835824,255770.974077438,261.588639905138,677.015479161126,1151.39853177173,1.76862960057625,144.232712644807,265.359107016474,0.362936239839422,6619
KGZ,Under 5 & HIV+ve & LTBI+,154.429795035665,289.588815756649,0.482478048327764,10.1970823908579,8.91903696387128,0.058292836009123,144.232712644807,265.359107016474,0.362936239839422,161.755653888826,317.538784133516,0.584073961294974,3.05994003110971,0.848675415269909,0.0344602523008314,2.15356700930585,2.57223413284761,0.0368948693478411,5.21350704041556,4.71212649981407,0.088594667525344,1598.35192414773,3607.57518209301,4.03712351673765,17.5229412440194,29.7601388805706,0.152645513115322,1030.4398233716,2814.15385276012,3.67555278321105,107654.151126329,255770.974077438,261.588639905138,677.015479161126,1151.39853177173,1.76862960057625,144.232712644807,265.359107016474,0.362936239839422,6619
KHM,No intervention,429.62530302607,413.88912750918,0,113.003562891985,72.0786968271533,0,316.621740134086,217.561736998262,0,785.2817113758,1521.5683716506,0.204788523300051,24.5410767493992,15.5145843512113,0.0654345416171436,66.7561119474722,49.6065855914325,0.0328843750477048,91.2971886968714,67.8213011835486,0.103701113340661,0,0,0,206.493354897616,394.219725086605,0.140295338850644,0,0,0,424194.513818482,834833.711169698,41.0987385855692,2872.89765435067,3936.13653688871,0.35001314975039,578.788356478184,981.432745843012,0.0718223315949188,0
KHM,Under 5 & HIV+ve,661.938053113837,1162.81527699153,0.09985926044233,83.1496966356535,20.5112967936633,0,578.788356478184,981.432745843012,0.0718223315949188,736.853669984476,1292.61541746118,0.122869274162152,15.6587922399544,9.66463951744879,0.0233752324107433,8.15491991256033,10.7042612583626,0.0132351287050241,23.8137121525147,30.2636776000501,0.0397192185387643,6594.33235385253,12380.1214726033,0.72293263929701,158.065313506292,156.235549712612,0.0547504628234864,1872.67116267455,36.2330285571585,0.469937636369278,428712.548155588,852149.793826843,44.7145533129142,2872.89765435067,3936.13653688871,0.35001314975039,578.788356478184,981.432745843012,0.0718223315949188,28260
KHM,Under 5 & HIV+ve & LTBI+,622.789188808572,1110.92434998377,0.09985926044233,44.000832330388,20.5112967936633,0,578.788356478184,981.432745843012,0.0718223315949188,658.09302282571,1190.70708496241,0.122869274162152,9.32193439208997,6.11263315420256,0.0233752324107433,8.15491991256033,10.7042612583626,0.0132351287050241,17.4768543046503,27.4343818132049,0.0397192185387643,6594.33235385253,12380.1214726033,0.72293263929701,79.3046663475267,127.5201133471,0.0547504628234864,4082.45194044859,10864.4550041617,0.661608872536739,429114.546203163,852149.793826843,44.7145533129142,2872.89765435067,3936.13653688871,0.35001314975039,578.788356478184,981.432745843012,0.0718223315949188,28260
KIR,No intervention,7.61146572544523,0,0,2.03796000261746,0,0,5.57350572282777,0,0,14.848633083941,30.8720829353295,0,0.551715920651965,0.132086766646234,0,1.47740074994838,0.35549133196913,0,2.02911667060034,0.516372036397762,0,0,0,0,3.94861288888391,7.95979699905978,0,0,0,0,7720.19179731998,16589.1075900442,0,52.4187505296237,80.7796897190259,0,10.9000201950571,19.9626678363398,0,0
KIR,Under 5 & HIV+ve,12.4191518478426,22.8803580575572,0,1.51913165278549,0,0,10.9000201950571,19.9626678363398,0,13.8218479427518,25.9405300686132,0,0.318192939968604,0.0825181071477377,0,0.160232097635098,0.208036078632656,0,0.478425037603702,0.455142601931949,0,121.718259269921,252.563739835511,0,2.92182774769477,3.23432970854016,0,38.0905959981698,0,0,7823.05531383839,17064.8840941958,0,52.4187505296237,80.7796897190259,0,10.9000201950571,19.9626678363398,0,380
KIR,Under 5 & HIV+ve & LTBI+,11.6713014847913,21.8466120647123,0,0.771281289734213,0,0,10.9000201950571,19.9626678363398,0,12.3919705432926,23.73471491158,0,0.208240699239424,0.0463930084925174,0,0.160232097635098,0.208036078632656,0,0.368472796874522,0.396706016529594,0,121.718259269921,252.563739835511,0,1.49195034823552,2.50496367580585,0,76.9318664812104,212.293291462632,0,7829.95666524132,17064.8840941958,0,52.4187505296237,80.7796897190259,0,10.9000201950571,19.9626678363398,0,380
KNA,No intervention,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KNA,Under 5 & HIV+ve,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KNA,Under 5 & HIV+ve & LTBI+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOR,No intervention,6.93849500872224,3.97839051222842,0,1.74390524508339,0.951853688983157,0,5.19458976363885,2.96352555914504,0,124.963105572403,297.260323264015,0,8.49560398067221,12.437386016333,0,24.4673196161487,42.3141230207973,0,32.9629235968209,56.2908108007397,0,0,0,0,31.815988815639,60.2930900716265,0,0,0,0,204184.047623265,396292.434000387,0,461.461378292674,757.068234764378,0,93.147116756764,219.715455251637,0,0
KOR,Under 5 & HIV+ve,94.7798896337136,221.048022695715,0,1.63277287694966,0.329678404495752,0,93.147116756764,219.715455251637,0,116.287725144618,258.95584286696,0,4.73387946243619,8.25381456719279,0,1.35656706225203,2.0048215511411,0,6.09044652468822,12.0385691511696,0,2685.44432636285,4999.3677314781,0,23.140608387854,26.1821743610318,0,801.688026908195,0,0,206329.691652129,406293.090953313,0,461.461378292674,757.068234764378,0,93.147116756764,219.715455251637,0,36301
KOR,Under 5 & HIV+ve & LTBI+,93.8073474063198,220.603713620421,0,0.66023064955578,0.329336295476756,0,93.147116756764,219.715455251637,0,105.17088753404,247.478503386776,0,3.20800081548758,4.1055451197,0,1.35656706225203,2.0048215511411,0,4.56456787773961,7.03667302202967,0,2685.44432636285,4999.3677314781,0,12.023770777276,19.1057405596789,0,1133.27044123203,1941.53834578537,0,206444.050103612,406293.090953313,0,461.461378292674,757.068234764378,0,93.147116756764,219.715455251637,0,36301
KWT,No intervention,2.05184914608267,3.97113690477617,0,0.545704620395353,0.885915917429955,0,1.50614452568732,2.90440754499156,0,7.15268581888639,17.4819318177093,0,0.429089507309898,0.503866759730785,0,1.15479988952236,1.52005348130691,0,1.58388939683225,2.09138963033587,0,0,0,0,1.91290173155339,3.63454255316653,0,0,0,0,10370.3038060773,23080.4115263718,0,25.6295068443147,48.4294690796717,0,5.239784087333,12.732832528278,0,0
KWT,Under 5 & HIV+ve,5.66348331422577,13.7161512820605,0,0.423699226892769,0.359128465418353,0,5.239784087333,12.732832528278,0,6.56608596632266,15.5867465168251,0,0.222564905311621,0.369058904656984,0,0.0838441183383548,0.112974832139241,0,0.306409023649976,0.564240616705941,0,149.066817674156,317.313983198784,0,1.32630187898966,1.7361195742938,0,50.9567278952562,0.0924866890404455,0,10463.8631444935,23545.4319488786,0,25.6295068443147,48.4294690796717,0,5.239784087333,12.732832528278,0,818
KWT,Under 5 & HIV+ve & LTBI+,5.44852436791429,13.321389726395,0,0.208740280581291,0.292600090237781,0,5.239784087333,12.732832528278,0,5.96995860630716,14.6471673174296,0,0.163215089583494,0.167201096614799,0,0.0838441183383548,0.112974832139241,0,0.247059207921849,0.325833429830306,0,149.066817674156,317.313983198784,0,0.73017451897416,1.15640833153101,0,68.1482132430957,100.288416677768,0,10467.9005097779,23545.4319488786,0,25.6295068443147,48.4294690796717,0,5.239784087333,12.732832528278,0,818
LAO,No intervention,15.3034118057886,11.3431752473514,0.0640842177678387,3.8041690869034,3.01163892445865,0.0339086281359123,11.4992427188852,7.88475468486498,0.0251745700268359,165.619478049223,324.947387787984,1.27532467423592,10.6438726274354,17.9847764277113,0.403199329262006,29.2133996394976,51.3797515380571,0.300887731318412,39.8572722669331,74.0346973759067,0.799481340423818,0,0,0,42.447008144138,83.3247255005577,0.682181158691294,0,0,0,85169.6639845382,166393.401443133,264.856033051646,589.618351856779,836.113505182355,2.38359314298885,123.172469905085,210.296710944428,0.454001364705799,0
LAO,Under 5 & HIV+ve,126.606321804746,216.226558111844,0.483486477833593,3.43385189966118,1.05241518072394,0.0118786426930247,123.172469905085,210.296710944428,0.454001364705799,155.163433341928,274.563162381808,0.778071305281876,6.15882897600239,10.9760526081852,0.135437642723787,1.78721924622048,2.2754845425112,0.0498906115147752,7.94604822222287,15.8468438154774,0.222870018261417,1362.39929297542,2612.33011793802,5.04644331100432,31.9909634368434,31.8390316476348,0.225166017116742,397.39271026899,13.4986536703949,3.37868738818357,87280.7313657498,175165.952066597,301.750336099197,589.618351856779,836.113505182355,2.38359314298885,123.172469905085,210.296710944428,0.454001364705799,4896
LAO,Under 5 & HIV+ve & LTBI+,124.629634345302,212.554344118585,0.483486477833593,1.45716444021721,1.04284946817147,0.0118786426930247,123.172469905085,210.296710944428,0.454001364705799,139.425292944438,254.25055341384,0.778071305281876,4.06720059494719,5.93264208050097,0.135437642723787,1.78721924622048,2.2754845425112,0.0498906115147752,5.85441984116767,10.0336331881521,0.222870018261417,1362.39929297542,2612.33011793802,5.04644331100432,16.2528230393529,26.1770603019522,0.225166017116742,845.130771129038,2274.09215077482,4.62645896742522,87412.3599556004,175165.952066597,301.750336099197,589.618351856779,836.113505182355,2.38359314298885,123.172469905085,210.296710944428,0.454001364705799,4896
LBN,No intervention,10.7998268224945,16.067423122389,0.0104872840499801,2.70818635593327,3.98830368042876,0.00533513419905311,8.09164046656123,10.887534701383,0.00376699442707789,13.1848488981293,25.8680905315824,0.0143359468733952,0.292755166455023,0.103016436402315,0.00121245258662018,0.83133623342707,0.313288236915763,0.00102958163672627,1.12409139988209,0.447122296037012,0.00246494609638609,0,0,0,3.32632692202243,6.36238195495156,0.00758620626287932,0,0,0,7724.7370109976,16278.8116993368,3.66823282245895,47.7410619359205,71.2647785434688,0.0257296548502055,9.85852197610684,17.2887696326274,0.00517117691134362,0
LBN,Under 5 & HIV+ve,12.0768035387247,21.2695658513764,0.00794089478803374,2.21828156261787,1.43446497311758,0.00180591482572327,9.85852197610684,17.2887696326274,0.00517117691134362,12.3394143815088,22.3222685410271,0.0086922511893198,0.124546133437614,0.0998229635882599,0.000424006708525796,0.144445156319035,0.18448613641996,0.000561317925162497,0.268991289756649,0.383805969164093,0.00121265248625797,110.998132080088,224.224839218678,0.0559991171700087,2.48089240540196,2.52796584579188,0.00249692263607149,34.0247890475814,0.152896871711878,0.0380640301167034,7788.37040360893,16634.7476271763,3.80452006390496,47.7410619359205,71.2647785434688,0.0257296548502055,9.85852197610684,17.2887696326274,0.00517117691134362,611
LBN,Under 5 & HIV+ve & LTBI+,10.8857357238229,19.7290585800988,0.00794089478803374,1.02721374771607,1.30782570149317,0.00180591482572327,9.85852197610684,17.2887696326274,0.00517117691134362,11.1139967927941,20.6330555725565,0.0086922511893198,0.108350719091725,0.0377402964073151,0.000424006708525796,0.144445156319035,0.18448613641996,0.000561317925162497,0.252795875410759,0.303057116783485,0.00121265248625797,110.998132080088,224.224839218678,0.0559991171700087,1.25547481668729,2.0274157057682,0.00249692263607149,69.6749808957268,185.903937956951,0.050798184855434,7789.47409631762,16634.7476271763,3.80452006390496,47.7410619359205,71.2647785434688,0.0257296548502055,9.85852197610684,17.2887696326274,0.00517117691134362,611
LBR,No intervention,249.265864021151,411.383165184181,5.50918558793565,68.5903195743873,108.191819883454,2.78724824808852,180.675544446764,267.117514054253,2.16961624053409,311.608002155789,607.851565751177,7.6208739194429,7.70216532861644,5.91194870543829,0.685953983549888,17.968578015344,11.7951309470255,0.589757768640366,25.6707433439604,17.0258899644963,1.40318676889137,0,0,0,85.9955178301082,157.500749410537,3.68521378406025,0,0,0,153944.842171558,310495.75724435,2233.7548782225,1106.07258073212,1581.69072242919,13.307913650614,225.612484325681,391.191501976963,3.04817773337575,0
LBR,Under 5 & HIV+ve,279.0220086506,494.064697392769,4.48601277462699,53.4095243249195,40.9966908311167,0.925629543710343,225.612484325681,391.191501976963,3.04817773337575,289.132647383922,518.462930575283,4.89728832690702,3.7311319962646,3.62923452456549,0.23431960241446,3.58278556067567,4.19214670586907,0.298174929693974,7.31391755694026,10.2566928351523,0.620776541270639,2559.37340169778,4994.5605324678,38.8238805890969,63.5201630582412,63.6304694378008,1.25616209622707,778.365663036163,49.6290037000921,28.8952711801392,155102.023159755,316164.407953844,2328.7745414642,1106.07258073212,1581.69072242919,13.307913650614,225.612484325681,391.191501976963,3.04817773337575,6308
LBR,Under 5 & HIV+ve & LTBI+,251.853087912049,457.262433423039,4.48601277462699,26.2406035863677,34.4064247998046,0.925629543710343,225.612484325681,391.191501976963,3.04817773337575,258.521502670593,477.487084599407,4.89728832690702,2.9701668062616,2.2909833616496,0.22814787711452,3.58278556067567,4.19214670586907,0.298174929693974,6.55295236693727,8.04092641186355,0.62028641834092,2559.37340169778,4994.5605324678,38.8238805890969,32.9090183449117,49.6567022215589,1.25616209622707,1605.45808680089,4243.43470690294,35.0929246902699,155147.197931638,316164.407953844,2328.7745414642,1106.07258073212,1581.69072242919,13.307913650614,225.612484325681,391.191501976963,3.04817773337575,6308
LBY,No intervention,7.20245650470686,5.77647477137741,0,1.78135667321465,1.53254039646255,0,5.42109983149221,4.06573160566013,0,26.7862969818653,51.1361119349057,0,1.47956178774811,2.15262266650967,0,4.08327659930316,6.38275091590844,0,5.56283838705127,9.00876814644851,0,0,0,0,6.79216642935179,13.1542078743052,0,0,0,0,14734.4435723477,29169.9347072271,0,95.7228595745113,134.723348578506,0,19.9941305525135,34.2046172916939,0,0
LBY,Under 5 & HIV+ve,21.5924173285673,36.889045869117,0,1.59828677605377,0.550855373667758,0,19.9941305525135,34.2046172916939,0,25.130815514643,43.9571920893087,0,0.818742323605316,1.49035942277606,0,0.285869393079989,0.354194680472912,0,1.10461171668531,2.20234208810663,0,221.016967923274,424.452138628709,0,5.13668496212954,5.19701418847438,0,64.4153637852991,1.08591822059039,0,15051.1884681217,30617.9171904791,0,95.7228595745113,134.723348578506,0,19.9941305525135,34.2046172916939,0,1087
LBY,Under 5 & HIV+ve & LTBI+,20.6532800001222,35.4485652830238,0,0.659149447608727,0.540286805835113,0,19.9941305525135,34.2046172916939,0,22.530479586559,40.9160739321868,0,0.559669520448943,0.703233653415416,0,0.285869393079989,0.354194680472912,0,0.845538913528932,1.32992607809705,0,221.016967923274,424.452138628709,0,2.53634903404547,4.16132473027346,0,137.327318000079,367.500884765032,0,15068.3930596801,30617.9171904791,0,95.7228595745113,134.723348578506,0,19.9941305525135,34.2046172916939,0,1087
LCA,No intervention,0.0164856656074191,0.00249650213882673,0,0.00421469854412067,0.00107553399757385,0,0.0122709670632984,0.00134228429706769,0,0.031415101506802,0.0425343051949365,0,0.00101456243104201,0.000590520235669349,0,0.00269329227276727,0.00102287163893959,0,0.00370785470380927,0.00162620598572804,0,0,0,0,0.00811042889300775,0.0111315211610474,0,0,0,0,18.4657705722688,23.8454969803303,0,0.120843676971104,0.104095724170823,0,0.0233046726137943,0.0279301563604184,0,0
LCA,Under 5 & HIV+ve,0.0267076000680944,0.0313079649324138,0,0.00340292745430009,0.00037429603155214,0,0.0233046726137943,0.0279301563604184,0,0.0298522886315243,0.0348592300433847,0,0.000648292536804244,0.000284630668912492,0,0.000348314545067897,0.000436688273897549,0,0.000996607081872142,0.000897013423369681,0,0.266754751737007,0.326923591311242,0,0.00654761601773004,0.00391545944826492,0,0.0556268536658758,0.0223117192027689,0,18.6616542157682,24.4823778456994,0,0.120843676971104,0.104095724170823,0,0.0233046726137943,0.0279301563604184,0,2
LCA,Under 5 & HIV+ve & LTBI+,0.0248597381192893,0.0307947925275592,0,0.00155506550549503,0.00037429603155214,0,0.0233046726137943,0.0279301563604184,0,0.0263608228432938,0.0333055505352627,0,0.00038516722167165,0.000219087304778683,0,0.000348314545067897,0.000436688273897549,0,0.000733481766739547,0.000824884220758685,0,0.266754751737007,0.326923591311242,0,0.0030561502294995,0.00362779341165197,0,0.155982443566159,0.292018982299006,0,18.6797729795792,24.4823778456994,0,0.120843676971104,0.104095724170823,0,0.0233046726137943,0.0279301563604184,0,2
LKA,No intervention,53.0553310065766,87.113632674703,0.0110039687822236,14.1628710048708,22.6437219858898,0.00569804443012747,38.8924600017058,56.652669306961,0.00422331362643222,190.863333221397,378.881014092718,0.0459205204519279,10.0469291369949,16.8740050519923,0.010615563262382,27.3765833559,44.6250663771504,0.00892770129960625,37.4235124928949,67.1945269429708,0.0217304948887018,0,0,0,50.7527281709084,98.0773282275574,0.0229428659353214,0,0,0,108177.327586535,220922.885195506,13.7531144922518,682.05489842856,989.194522748525,0.0809684097269232,140.110605050488,243.846529759327,0.0174668944846781,0
LKA,Under 5 & HIV+ve,151.562807902042,269.864516372566,0.0206344449360948,11.452202851554,8.51122274220422,0.00190129704144473,140.110605050488,243.846529759327,0.0174668944846781,178.693981650429,317.441022375413,0.0285367538147505,5.86166632086565,10.4035954792147,0.00364103910876636,2.03987797896007,2.59896930979403,0.00168792892013275,7.90154429982572,15.8804125743445,0.006492454040143,1577.1674803284,3111.13913330648,0.226277298774295,38.5833765999408,39.1263055443492,0.00770282256208559,467.767819922516,0.307716436941768,0.161220352195106,110325.375723359,230608.848069575,15.3095964672547,682.05489842856,989.194522748525,0.0809684097269232,140.110605050488,243.846529759327,0.0174668944846781,8401
LKA,Under 5 & HIV+ve & LTBI+,145.492201957633,259.965932938197,0.0206344449360948,5.38159690714479,7.42076709763497,0.00190129704144473,140.110605050488,243.846529759327,0.0174668944846781,159.361025982135,294.140416175318,0.0285367538147505,3.80434741835691,5.57693042531164,0.00364103910876636,2.03987797896007,2.59896930979403,0.00168792892013275,5.84422539731698,10.0686890015609,0.006492454040143,1577.1674803284,3111.13913330648,0.226277298774295,19.2504209316472,30.9958814156649,0.00770282256208559,983.21787544922,2660.96210484204,0.203966918026755,110465.662684325,230608.848069575,15.3095964672547,682.05489842856,989.194522748525,0.0809684097269232,140.110605050488,243.846529759327,0.0174668944846781,8401
LSO,No intervention,50.484878155753,73.0848568061473,2.86683600930637,13.7740996634875,18.1544008664015,1.59844370563311,36.7107784922655,48.4941646058424,0.950412426459905,290.199570656156,513.470550598232,16.6355541560174,20.53469930506,27.1607847469402,6.19704654222316,47.8846089888109,76.4845426915684,3.8577175158138,68.419308293871,112.097028703369,10.9792016113844,0,0,0,79.5743455838758,128.921097595837,10.2767205824446,0,0,0,122008.861181274,219736.570758579,2602.54026474339,1034.06558553969,1329.71361890181,29.1537979653961,210.62522507228,335.871145914825,5.67059910439655,0
LSO,Under 5 & HIV+ve,221.075837251451,357.042680659989,6.3640939419512,10.4506121791704,6.7329549045044,0.547767500752352,210.62522507228,335.871145914825,5.67059910439655,267.81366967093,429.712366108217,9.78153543300595,11.1070194929964,15.5163483965651,2.02992934865156,4.15282249475911,5.40605833927385,0.76526110398672,15.2598419877555,23.600878489156,3.29312675322802,2376.40322000948,4144.15910024922,59.9408042347075,57.1884445986495,50.0120995225526,3.52133257006188,735.690587573074,329.383187572663,38.7421887697168,124899.399914445,229973.827636948,2960.91953108676,1034.06558553969,1329.71361890181,29.1537979653961,210.62522507228,335.871145914825,5.67059910439655,7034
LSO,Under 5 & HIV+ve & LTBI+,215.895881798703,346.701856832945,6.3640939419512,5.27065672642212,5.97805906787928,0.547767500752352,210.62522507228,335.871145914825,5.67059910439655,241.000891934138,405.788534093883,9.78153543300595,7.80211082729841,9.57438894319545,2.02427225253098,4.15282249475911,5.40605833927385,0.76526110398672,11.9549333220575,16.0037647194184,3.29312675322802,2376.40322000948,4144.15910024922,59.9408042347075,30.3756668618577,39.9134701016273,3.52133257006188,1496.59395317307,3671.07378245943,55.020463505481,125069.673691904,229973.827636948,2960.91953108676,1034.06558553969,1329.71361890181,29.1537979653961,210.62522507228,335.871145914825,5.67059910439655,7034
LTU,No intervention,2.6305208133706,3.52439767792682,0,0.627001086463986,0.772546322652064,0,2.00351972690662,2.649179787717,0,6.06831041511508,14.8564773502007,0,0.304397454471609,0.236474105683776,0,0.899562496827643,0.826374234970672,0,1.20395995129925,1.09341293268594,0,0,0,0,1.47234055196678,2.68095566183317,0,0,0,0,8910.01859235824,19365.4385822535,0,22.3242763541613,41.58984702318,0,4.59596986314829,11.0956116514808,0,0
LTU,Under 5 & HIV+ve,5.122647394365,12.0849808492438,0,0.526677531216707,0.284995002599393,0,4.59596986314829,11.0956116514808,0,5.60929202560626,13.2820921830872,0,0.142153570889143,0.197517203609579,0,0.0759185322611286,0.0999102413400193,0,0.218072103150272,0.347709178344135,0,130.752062958773,271.294440083596,0,1.01332216245797,1.2980057203877,0,43.6728116545272,0.988912031413734,0,8981.15833347431,19766.1348305134,0,22.3242763541613,41.58984702318,0,4.59596986314829,11.0956116514808,0,1300
LTU,Under 5 & HIV+ve & LTBI+,4.83322809590067,11.6424547844935,0,0.23725823275238,0.25677481058496,0,4.59596986314829,11.0956116514808,0,5.15136386075718,12.5622166596353,0,0.114051238080195,0.0799808471696009,0,0.0759185322611286,0.0999102413400193,0,0.189969770341323,0.211102146026265,0,130.752062958773,271.294440083596,0,0.555393997608885,0.852574938162815,0,58.8154546760599,88.8358203013173,0,8983.02844128974,19766.1348305134,0,22.3242763541613,41.58984702318,0,4.59596986314829,11.0956116514808,0,1300
LUX,No intervention,0.062486132558691,0,0,0.0152121302965352,0,0,0.0472740022621558,0,0,0.130172835340008,0.315616302385191,0,0.00544907400021134,0.00104813236458135,0,0.0162491987833999,0.00342825874337685,0,0.0216982727836112,0.00457129279057941,0,0,0,0,0.0319129266187095,0.0598848742134718,0,0,0,0,208.526161122072,502.155636257907,0,0.461270600518834,0.945483467691759,0,0.0982599087212987,0.237263682751808,0,0
LUX,Under 5 & HIV+ve,0.108606887844591,0.260506810517504,0,0.0103469791232923,0,0,0.0982599087212987,0.237263682751808,0,0.119536602849379,0.290412765642646,0,0.00282665046636855,0.000658423138175445,0,0.001606806958403,0.00210485411828024,0,0.00443345742477154,0.00424351057588306,0,2.72483440963298,6.27915989984111,0,0.0212766941280805,0.0300135114189361,0,1.00912322679767,0,0,209.905979943542,508.208994646541,0,0.461270600518834,0.945483467691759,0,0.0982599087212987,0.237263682751808,0,28
LUX,Under 5 & HIV+ve & LTBI+,0.103910352881923,0.251942345307903,0,0.00565044416062475,0,0,0.0982599087212987,0.237263682751808,0,0.110354987536832,0.268051517126679,0,0.00210260627865289,0.000350794739397649,0,0.001606806958403,0.00210485411828024,0,0.00370941323705588,0.00360476020471511,0,2.72483440963298,6.27915989984111,0,0.0120950788155335,0.0186660527807829,0,1.3043483543197,1.71915133238818,0,209.959980418899,508.236299950057,0,0.461270600518834,0.945483467691759,0,0.0982599087212987,0.237263682751808,0,28
