intervention,iso3,acat,e.ATT,e.ATT.hi,e.ATT.lo,e.ATTinc,e.ATTinc.hi,e.ATTinc.lo,e.ATTprev,e.ATTprev.hi,e.ATTprev.lo,e.cases,e.cases.hi,e.cases.lo,e.deathinc,e.deathinc.hi,e.deathinc.lo,e.deathprev,e.deathprev.hi,e.deathprev.lo,e.deaths,e.deaths.hi,e.deaths.lo,e.hhc,e.hhc.hi,e.hhc.lo,e.incidence,e.incidence.hi,e.incidence.lo,e.IPT,e.IPT.hi,e.IPT.lo,e.LE,e.LE.hi,e.LE.lo,e.LTBI,e.LTBI.hi,e.LTBI.lo,e.prevalent,e.prevalent.hi,e.prevalent.lo
Under 5 & HIV+ve & LTBI+,MAR,"[5,15)",574.642198823309,1040.69518423261,0.462899605414846,62.0572194080595,98.5252087270717,0.150434357960472,512.584979415249,849.90211915326,0.258437383309681,576.309567781534,1046.807072103,0.469164623894651,0.821704146689485,0.809410567147343,0.0126684534219115,4.52455732058766,6.01672145168541,0.0206323705707925,5.34626146727715,7.9494583299548,0.0393048861510312,6086.45121265822,17043.6499695902,2.91842309351857,63.7245883662844,101.798995169004,0.154381144727373,2959.3336600551,7934.07625478416,2.69847446622595,419376.044821893,1174604.73156545,197.34395540249,2957.12777025235,7934.07625478416,1.444687924965,512.584979415249,849.90211915326,0.258437383309681
Under 5 & HIV+ve & LTBI+,MCO,"[0,5)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Under 5 & HIV+ve & LTBI+,MCO,"[5,15)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Under 5 & HIV+ve & LTBI+,MDA,"[0,5)",25.7112610031126,55.6563418831115,0.268344420497162,0.832509007909533,1.29481080995575,0.0230549928178495,24.8787519952031,53.0454856203323,0.233820620961328,28.0258292727045,62.2256025779728,0.362812614504524,1.05959646822978,1.658325477478,0.0484100278059535,0.634721467064884,0.826548814075371,0.0342304865779153,1.69431793529466,3.07575009382277,0.100116637210508,250.028911396518,695.932828874454,2.29450746632443,3.14707727750138,5.1750002603929,0.0908531996564897,225.150159401315,621.834196062283,2.06890603988309,17898.8064658443,49846.0470435517,153.787649393805,80.0468572095808,216.48389748036,0.745816033224997,24.8787519952031,53.0454856203323,0.233820620961328
Under 5 & HIV+ve & LTBI+,MDA,"[5,15)",48.2009087889782,83.3633575998586,0.312836319203953,2.66622241648209,4.22358367736035,0.0498513659767505,45.5346863724961,75.7077361860738,0.232787589703418,50.7963989128592,90.9336283316926,0.38773678870702,0.442468760491638,0.624985120018777,0.0325529785397122,0.418088940648859,0.519438392704167,0.0160004927778624,0.860557701140498,1.45979184653844,0.0602813808955337,553.658055548698,1524.9303782683,3.23545766064975,5.26171254036308,8.577540528957,0.101560508697893,270.684278102752,722.042607240582,3.00000056825439,36357.8327858888,100210.756988251,205.168019661015,269.456552161638,722.042607240582,1.60997588736097,45.5346863724961,75.7077361860738,0.232787589703418
Under 5 & HIV+ve & LTBI+,MDG,"[0,5)",632.478565765767,1406.24116321775,0.0396686576605085,37.8550641379588,62.1750168985619,0.010401932841009,594.623501627809,1286.13252989203,0.0306980498251462,678.656924680022,1537.44179368358,0.0517235994874514,21.0718525471704,34.2440844649978,0.0135532067022363,14.000086605619,18.7506278081036,0.007795499562049,35.0719391527895,67.9766978729085,0.0208308256036657,5982.72256187943,16840.3043583813,0.273895549406723,84.0334230522133,143.500509257265,0.0229129105058578,5388.09906025163,15049.541404008,0.246213600439132,396263.162467961,1113991.85791989,17.0723346363944,1914.98820815983,5267.01540734845,0.088453097268642,594.623501627809,1286.13252989203,0.0306980498251462
Under 5 & HIV+ve & LTBI+,MDG,"[5,15)",1051.59027641048,1792.90387601586,0.0502452648604483,86.5379954762636,138.069399531764,0.0182086057398934,965.052280934215,1512.99764015827,0.034321012779065,1087.71286821352,1913.55524554155,0.0561449167676268,6.18425144839422,7.81011118395652,0.00728598097903925,8.6380132994319,11.6310539565649,0.00375382304271925,14.8222647478261,25.8036142959651,0.0112004544422234,11393.1372194023,32253.5365634441,0.32762201778077,122.660587279307,211.172740143378,0.0251574711228998,5540.85039253228,14994.4851859572,0.303467146862516,701368.379565293,1986070.57928433,19.6098584495215,5538.72479986053,14994.4851859572,0.164491419163446,965.052280934215,1512.99764015827,0.034321012779065
Under 5 & HIV+ve & LTBI+,MDV,"[0,5)",2.03767376711398,3.99327398470223,0,0.123631348369104,0.177594099176798,0,1.91404241874488,3.67885348294486,0,2.215290484406,4.42641654241883,0,0.0873325239971066,0.125826946276526,0,0.071195853304662,0.103556339225361,0,0.158528377301769,0.248770150150013,0,19.0739421259629,47.6246093188025,0,0.301248065661123,0.440269904340131,0,17.159899707218,42.7098480692929,0,1479.64066806964,3704.53325653092,0,6.0937679514988,14.9328657277395,0,1.91404241874488,3.67885348294486,0
Under 5 & HIV+ve & LTBI+,MDV,"[5,15)",2.79072324014807,4.40241733682934,0,0.244869825907458,0.354890298262233,0,2.54585341424061,3.77676184846685,0,2.90924577057661,4.73744358195406,0,0.0274679357952703,0.040093096831739,0,0.0337235306001722,0.0474511849905202,0,0.0611914663954425,0.0944620650873433,0,30.8182086798111,81.0329434443913,0,0.363392356335996,0.548130820331988,0,15.7732494410861,37.5712502160883,0,2207.85195829486,5811.90213832379,0,14.9848521790921,37.5712502160883,0,2.54585341424061,3.77676184846685,0
Under 5 & HIV+ve & LTBI+,MEX,"[0,5)",213.501145065525,467.641211548006,0,8.02308061655137,12.7084452851916,0,205.478064448974,443.752311013085,0,234.834136753966,529.526170386568,0,9.6262382319239,15.1125849752258,0,5.16282196133181,6.69319700249517,0,14.7890601932557,27.1865955043838,0,2062.16421754685,5763.37840098603,0,29.3560723049917,47.1821884800177,0,1856.68615309788,5146.39968952195,0,156903.387803508,438720.84935277,0,658.967395106414,1784.38889045663,0,205.478064448974,443.752311013085,0
Under 5 & HIV+ve & LTBI+,MEX,"[5,15)",396.007340971563,703.990667506331,0,23.4246852638085,36.8187956210928,0,372.582655707755,635.646561855482,0,418.685248755235,773.497141237532,0,3.79143745683494,5.57602312129995,0,3.63415052678483,4.53659331360987,0,7.42558798361977,13.0864606750386,0,4508.65589254462,12714.3541574247,0,46.1025930474804,75.8904169572791,0,2215.74986486271,5880.37199750347,0,316495.782866825,892619.779391048,0,2201.25203658627,5880.37199750347,0,372.582655707755,635.646561855482,0
Under 5 & HIV+ve & LTBI+,MHL,"[0,5)",1.56554448442473,3.51314640500236,0,0.109648873839457,0,0,1.45589561058527,3.16576699020303,0,1.66663800091293,3.8004209703867,0,0.0470283336029024,0.0101836976680516,0,0.0337462834843762,0.045885358191821,0,0.0807746170872786,0.0902898815223261,0,14.4255157473744,40.2432300546215,0,0.210742390327659,0.351977965971321,0,12.9696201367892,36.1167543583037,0,1060.70056386143,2962.29976457141,0,4.59064890764383,12.4715977112479,0,1.45589561058527,3.16576699020303,0
Under 5 & HIV+ve & LTBI+,MHL,"[5,15)",2.40923807764908,4.32191034571785,0,0.144759365273147,0,0,2.26447871237594,3.94836477078245,0,2.55179058701409,4.72202226808502,0,0.022407134490104,0.0052617452634597,0,0.0196620322328877,0.0255377791509522,0,0.0420691667229917,0.0486785385823265,0,27.0045401361003,75.4830563389058,0,0.287311874638154,0.503519882341626,0,13.1570500483027,35.3313868735209,0,1830.48650662419,5114.93304931714,0,13.1570500483027,35.3313868735209,0,2.26447871237594,3.94836477078245,0
Under 5 & HIV+ve & LTBI+,MKD,"[0,5)",1.82421751635648,4.12267740154745,0,0.195672182939621,0.308667479716468,0,1.62854533341686,3.59578707716928,0,1.84185975391987,4.18405017097097,0,0.0123319549677669,0.00898848732436528,0,0.0387701618125051,0.0524904961767706,0,0.051102116780272,0.0743889545686584,0,16.2809722375512,45.7149733791709,0,0.213314420503012,0.345684142312837,0,14.6524269041344,41.0104014806781,0,1219.94092567579,3424.98297878139,0,5.19824635707646,14.2011850469473,0,1.62854533341686,3.59578707716928,0
Under 5 & HIV+ve & LTBI+,MKD,"[5,15)",2.7504394931248,4.96828672111178,0,0.279558567488882,0.470368650060502,0,2.47088092563592,4.05259076945341,0,2.75457158329426,4.98129921486623,0,0.00313411863761956,0.00360804416161201,0,0.022269297732102,0.0293099976259705,0,0.0254034163697216,0.0370987238029879,0,30.542900980986,85.6612114728917,0,0.283690657658344,0.482454645979238,0,14.8407311186079,40.004928137113,0,2093.64208670887,5871.06059429792,0,14.8407311186079,40.004928137113,0,2.47088092563592,4.05259076945341,0
Under 5 & HIV+ve & LTBI+,MLI,"[0,5)",216.930250936916,486.039667958435,0.494294049245752,11.0916093456377,17.0667306900992,0.11336237218842,205.838641591279,449.998864122697,0.387767312181993,235.424221220325,534.401390409064,0.66651855384705,8.45334860500412,13.530206455374,0.182588287008407,5.13660012908882,6.63580656078475,0.102392415589123,13.5899487340929,24.8129830963365,0.291189811892704,2055.09504901107,5760.39169959001,3.49522449524687,29.5855796290458,48.6858131155638,0.303349702975561,1849.25640741979,5156.32729135852,3.15720294931236,124877.646163893,350488.969133055,198.927623077666,655.465898115966,1785.16731399283,1.13803160693146,205.838641591279,449.998864122697,0.387767312181993
Under 5 & HIV+ve & LTBI+,MLI,"[5,15)",348.737479972448,597.785191246496,0.540279310636,21.1069459153215,33.2577670119084,0.152699409463837,327.630534057126,533.720149129791,0.418192131930959,370.649789192748,663.769168972312,0.694148514054723,3.60480276609329,5.32506708563548,0.128800826737192,3.04120824172446,3.67132043505256,0.0445927889070882,6.64601100781775,11.7274401423415,0.182844212433185,3833.50191632982,10793.254057116,4.14810278662008,43.0192551356213,72.4904682413548,0.321841099452936,1879.31207629235,5037.31402779011,3.81735982122801,224347.580991528,631743.610231346,233.445974954744,1867.64308865864,5037.31402779011,2.04134688360002,327.630534057126,533.720149129791,0.418192131930959
Under 5 & HIV+ve & LTBI+,MLT,"[0,5)",0.253905324112398,0.61928314194285,0,0.0172843708395381,0.00308208908857981,0,0.236620953272859,0.579191686579046,0,0.270434788179237,0.650413647029281,0,0.00775890841154986,0.00243414660523712,0,0.00612722224464219,0.00828778086106584,0,0.0138861306561921,0.0134336282100025,0,5.00071801187501,12.9498520376486,0,0.0338138349063773,0.0483841391890227,0,4.76409705860215,12.3322228731746,0,405.048702289455,1050.39721581989,0,0.777535073725634,1.78019228242634,0,0.236620953272859,0.579191686579046,0
Under 5 & HIV+ve & LTBI+,MLT,"[5,15)",0.205277903274104,0.466908083217963,0,0.0122615510691264,0.0014382991446946,0,0.193016352204977,0.443037874757919,0,0.217527481704626,0.505287687207007,0,0.00208285861449003,0.000953879887058608,0,0.00190399322157202,0.00299881387728661,0,0.00398685183606205,0.00499617720748609,0,6.62361247543907,17.875265706535,0,0.0245111294996488,0.0387318312778077,0,1.2405502891642,2.86510240385587,0,494.603035966042,1334.93659190574,0,1.18647022824631,2.86510240385587,0,0.193016352204977,0.443037874757919,0
Under 5 & HIV+ve & LTBI+,MMR,"[0,5)",1599.56089208045,3507.95407155125,20.2111286826384,106.93441418733,12.6483266076539,0,1492.62647789312,3232.58690297703,16.4230930893937,1696.23865370749,3798.17962299357,25.1220576432575,46.1772544194175,14.0801296517688,1.75499694642893,37.1429372003623,46.6672087898683,2.28007583403517,83.3201916197798,79.5865118664184,5.30684380849539,14866.2254754405,41720.3339570753,178.303374593673,203.612175814366,337.7931253038,6.27993892362544,13373.5989975474,37443.3372768411,160.728704822559,1003953.39788362,2817152.29429311,11524.0974238539,4763.37750729252,13068.0569374264,57.0306700458232,1492.62647789312,3232.58690297703,16.4230930893937
Under 5 & HIV+ve & LTBI+,MMR,"[5,15)",2816.73011695625,4855.9527628344,20.1044826084639,156.559363696486,15.2820302205716,0,2660.17075325977,4461.84165264248,14.7513980882134,2976.41111111276,5418.26978945802,26.0989175924402,27.617449724213,13.0172707226192,1.24180787061172,25.9742299674521,30.6619585791372,1.03579746462891,53.5916796916651,60.3719177172796,3.211539575347,30650.9722835223,86215.0511337544,234.30792219397,316.240357852993,524.594419520255,7.09231274609992,14949.812026741,39882.6063869484,214.108965668013,1917364.96724166,5391574.88596267,14222.4404024696,14874.9506178249,39882.6063869484,113.263697314328,2660.17075325977,4461.84165264248,14.7513980882134
Under 5 & HIV+ve & LTBI+,MNE,"[0,5)",0.455516811718864,1.00389312247578,0,0.0285350065411311,0,0,0.426981805177733,0.930593743001465,0,0.485087102159972,1.08246568443111,0,0.0135853262391246,0.0029452945442113,0,0.0100332774324088,0.0138193288437982,0,0.0236186036715335,0.0265174540653142,0,4.35597799913415,12.0678083533796,0,0.0581052969822395,0.0993088938562726,0,3.92899619395642,10.8040940439502,0,327.36501157129,906.216672499601,0,1.39439236629051,3.7700208537303,0,0.426981805177733,0.930593743001465,0
Under 5 & HIV+ve & LTBI+,MNE,"[5,15)",0.755878999794232,1.284149518331,0,0.0381519020379475,0,0,0.717727097756284,1.17199441223722,0,0.79604778812994,1.42465095926468,0,0.00633381233604504,0.001695201454469,0,0.00636898344545517,0.00858748419078442,0,0.0127027957815002,0.0160498783376808,0,8.32682855527547,23.0881863322376,0,0.0783206903736562,0.133565835977327,0,4.05235945241279,10.8129725857017,0,573.458468564709,1590.56320817535,0,4.05235945241279,10.8129725857017,0,0.717727097756284,1.17199441223722,0
Under 5 & HIV+ve & LTBI+,MNG,"[0,5)",42.3876831513592,96.6993471746975,0.0120823910148589,4.86612828962672,7.71595834609415,0.00325321336136775,37.5215548617325,81.5596219409948,0.00763121941859956,42.38777251949,96.6993471746975,0.0120823910148589,0.111574874468759,0.12062637452758,0.000479667624948333,0.862476930767442,1.20864397414055,0.00123614958496731,0.974051805236201,1.37898545232427,0.00191199737833789,379.847638600738,1054.13820739757,0.0715158516481236,4.86621765775749,7.71595834609415,0.00325531844402308,342.326083739005,940.50105321117,0.0645403318498051,26217.9908287276,72786.2347440357,4.77082756073547,121.679980071193,330.426800298511,0.0229810598978481,37.5215548617325,81.5596219409948,0.00763121941859956
Under 5 & HIV+ve & LTBI+,MNG,"[5,15)",60.9892132144124,103.069798196705,0.00898945005034523,3.58234304710591,0.00599914735055551,0,57.4068701673065,91.0075211303218,0.00686735817875161,64.3842901155305,113.473062519948,0.011499015338797,0.547167895764564,0.140698174627554,0.00055013051712404,0.522916459335145,0.666046994712682,0.000514677230284595,1.07008435509971,1.35592243854836,0.0015422132365074,699.526004280774,1937.67591765369,0.0817860644250859,6.97741994822403,11.1270686641336,0.0031749347671445,342.533326775599,913.269240221724,0.0748122308787262,44040.8778560832,122022.576972449,4.94791258913641,342.490831663337,913.269240221724,0.0404013919532423,57.4068701673065,91.0075211303218,0.00686735817875161
Under 5 & HIV+ve & LTBI+,MNP,"[0,5)",0.108518081905097,0.276204945512046,0,0.00753838342427271,0,0,0.100979698480825,0.259955994497355,0,0.115813305129216,0.297276642279746,0,0.00333852225855775,0.000714622966189162,0,0.00235304239724961,0.00352859121987519,0,0.00569156465580736,0.00612261691374867,0,2.14277732708593,5.92545763727924,0,0.0148336066483914,0.0249688467426973,0,2.0417976286051,5.6637148980904,0,158.023630586388,437.020652747136,0,0.330407408877839,0.77905187859838,0,0.100979698480825,0.259955994497355,0
Under 5 & HIV+ve & LTBI+,MNP,"[5,15)",0.138319760128708,0.321685855819426,0,0.00900604606629821,0,0,0.129313714062409,0.295412676111475,0,0.147544021369359,0.346249212677511,0,0.00146966871535554,0.000353902392947221,0,0.00113182323371027,0.00192938943652578,0,0.00260149194906581,0.00322627085432061,0,4.54743606100927,12.495158295708,0,0.0182303073069496,0.0286273218265593,0,0.815913095196697,1.97771264169099,0,308.549552559649,847.666894851457,0,0.815913095196697,1.97771264169099,0,0.129313714062409,0.295412676111475,0
Under 5 & HIV+ve & LTBI+,MOZ,"[0,5)",1816.63665830883,3913.16394426584,21.4810454567463,205.599786822348,296.291128445212,8.53873467400945,1611.03687148649,3436.4591469325,13.5266358679241,1860.69520619312,4019.39128336948,23.2816820958289,27.5119309591481,27.7903166996145,3.01111719848565,46.9968321021913,62.5096786061458,3.41263556501101,74.5087630613394,106.134905429881,7.23578467949687,15966.8769804133,43319.1782638125,122.617196151874,249.658334706637,374.586547049331,10.2501021084992,14355.8401089269,38542.0679840376,111.106235204905,945368.806990618,2566358.42440002,6927.82178180175,5097.76358998005,13494.4872580048,39.8989505518897,1611.03687148649,3436.4591469325,13.5266358679241
Under 5 & HIV+ve & LTBI+,MOZ,"[5,15)",2844.64075496515,4962.65569225144,24.5000320965532,323.104643204544,505.206378265749,10.6201499546922,2521.53611176061,4018.89809951602,14.4230123710014,2851.62326789,4984.08448030673,24.7522018788922,5.71910966186898,6.50911822181291,1.03995965714734,26.1533639341234,33.4096283335144,1.54935046093818,31.8724735959924,42.5017812602965,2.90743004241774,29371.7997752218,80674.4075758633,141.999123406414,330.087156129391,519.027521628636,10.9439234946404,14576.5392760211,37321.7362181526,130.800155604993,1626125.56839148,4468224.39615978,7708.00969294295,14245.0641513415,37321.7362181526,70.1122914031625,2521.53611176061,4018.89809951602,14.4230123710014
Under 5 & HIV+ve & LTBI+,MRT,"[0,5)",53.7908334019216,121.076679594018,0,1.0243425629624,1.59305587797758,0,52.7664908389592,117.429405796127,0,60.3124946781928,139.798080786885,0,2.88219270041072,4.68753366668494,0,1.23867337405433,1.66397887177671,0,4.12086607446504,8.0160806091337,0,525.109567438183,1483.60966961682,0,7.5460038392336,12.6898189303854,0,472.343076599224,1323.97807468356,0,34326.4732187853,96798.9305568975,0,167.611597595579,459.300602038314,0,52.7664908389592,117.429405796127,0
Under 5 & HIV+ve & LTBI+,MRT,"[5,15)",88.3142765405093,153.491977763862,0,5.13495950440797,8.39482655570613,0,83.1793170361013,137.960092996381,0,93.8821325922188,168.53237930489,0,0.882897597434381,1.44164246737588,0,0.757799357528587,0.952320890250345,0,1.64069695496297,3.00310644367262,0,988.713989229839,2798.03251544822,0,10.7028155561174,18.5702077018717,0,483.157774613165,1307.50581747493,0,61081.2699431871,172838.739094119,0,483.157774613165,1307.50581747493,0,83.1793170361013,137.960092996381,0
Under 5 & HIV+ve & LTBI+,MSR,"[0,5)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Under 5 & HIV+ve & LTBI+,MSR,"[5,15)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Under 5 & HIV+ve & LTBI+,MUS,"[0,5)",1.15822335736023,2.59514140335511,0.0134615232334103,0.076282769463473,0.0102473606701622,0,1.08194058789676,2.42524423389371,0.00957596322690713,1.24095385049106,2.82882025899173,0.0164745229287766,0.0392031170542463,0.0112739506098198,0.00169920252094833,0.0277149021032913,0.0363513099974307,0.00173630296855872,0.0669180191575376,0.0722045047682694,0.00464873608915773,10.7776671188075,29.4903170323218,0.0872027576266706,0.159013262594303,0.268225993661461,0.00561305591258004,9.6957265309107,26.3100844327872,0.0789593651170801,798.498512789879,2180.57218400113,6.12060926962792,3.45664532451854,9.17213459880666,0.0285738792323515,1.08194058789676,2.42524423389371,0.00957596322690713
Under 5 & HIV+ve & LTBI+,MUS,"[5,15)",2.09812666127396,3.41624876967031,0.0122250175569972,0.0277931142916381,0.0443539372063111,0.000651743133546947,2.07033354698233,3.3427089299948,0.0113675131516172,2.338193854247,4.15692807423521,0.0200235275377132,0.0392428239687725,0.0595498642751544,0.00365568627223906,0.0196146009793336,0.0235885028748056,0.000871461040907984,0.0588574249481062,0.104458274285575,0.00529130785392694,25.1061335872929,69.4251852002509,0.126745678929916,0.267860307264677,0.450150165527778,0.00650988300795341,12.3213771340208,32.4981526826063,0.117052890685326,1707.69235536261,4723.25157103865,8.16070886559022,12.2332128253431,32.4981526826063,0.0631596612777511,2.07033354698233,3.3427089299948,0.0113675131516172
Under 5 & HIV+ve & LTBI+,MWI,"[0,5)",480.27935706083,1032.04820459578,3.54679289742303,50.6494735474724,70.669950012438,1.33358931283945,429.629883513358,906.083347272825,2.30834645237624,499.236320930462,1075.25888096901,4.00371462672397,10.5401039593045,12.3874140201198,0.703945210333348,13.0349026090268,17.7727867546933,0.605462600317909,23.5750065683313,33.8241439097471,1.34818569400639,4348.8721666203,11618.7231781447,21.1789872075894,69.6064374171037,107.166537185078,1.79536769203012,3919.24228310694,10382.8704147174,19.2029366283971,257770.72529715,689399.64861155,1193.14200403826,1392.47744507079,3604.71335248014,6.85297514935898,429.629883513358,906.083347272825,2.30834645237624
Under 5 & HIV+ve & LTBI+,MWI,"[5,15)",795.700231961935,1407.12667744873,4.40797521113513,91.2820603424452,146.155930802901,2.0127845037276,704.418171619489,1157.91486574094,2.57155366663846,798.468682534396,1411.55841097557,4.41256703608224,1.78037839694152,2.03502270929842,0.228650055183382,7.87937238530009,10.9274130367099,0.274478461962468,9.65975078224161,13.760816993719,0.558986539891683,8278.33214601746,22678.9324070506,25.8004675009156,94.0505109149069,151.329086002267,2.03815673154771,4133.65513609228,10504.3067054708,23.529033330695,454913.476847502,1246508.82970561,1395.2647733259,4022.01690326857,10504.3067054708,12.8743060927996,704.418171619489,1157.91486574094,2.57155366663846
Under 5 & HIV+ve & LTBI+,MYS,"[0,5)",214.147882182461,480.963408136947,1.45442687386901,6.21480026451566,10.0706661536613,0.0928301673775793,207.933081917946,460.323959794541,1.32668037611528,239.464404823532,547.135348970356,1.84025010831212,11.4583294577047,18.7553045396846,0.227556803266541,5.05412882131583,6.68448188149744,0.197208024688575,16.5124582790206,30.4036898118667,0.475598912206085,2101.96465106511,5856.11071456895,12.8764775656202,31.5313229055864,53.0889916138973,0.482755873802632,1894.03156914717,5237.45610931341,11.6470663434673,155480.525364486,433336.705273837,929.424180890646,671.642690636523,1822.74081063429,4.18507987449414,207.933081917946,460.323959794541,1.32668037611528
Under 5 & HIV+ve & LTBI+,MYS,"[5,15)",365.789909044835,627.016076523089,1.50079150316793,15.831600047389,25.2613877863319,0.161535911731618,349.958308997446,588.764554884096,1.20206470618602,394.57731654312,704.16422246264,1.89882841825956,4.81904001851732,7.18605409691013,0.157620982816335,3.29244051650799,4.08622172406602,0.0808999568898152,8.1114805350253,14.8377711778306,0.263179040883119,4119.21199945157,11459.6123554266,15.9527196156589,44.6190075456737,75.1888571948003,0.45569982031274,2007.10841536302,5330.95337421814,14.7142956063868,279788.941905375,778442.324808487,1071.35500030088,2000.41314364003,5330.95337421814,7.8863256877244,349.958308997446,588.764554884096,1.20206470618602
Under 5 & HIV+ve & LTBI+,NAM,"[0,5)",174.157729625093,374.190765975151,1.81277343256966,16.5628680914479,24.6708721843834,0.63361311951757,157.594861533645,328.869695102766,1.18864472654937,179.981002783564,388.007300415617,2.01278812486625,3.22400847034618,3.65767219267298,0.311821529983881,4.61508417835778,5.78121134500104,0.299420211272531,7.83909264870396,11.3538417833509,0.656931400854594,1539.35726882623,4159.97619673982,10.8328689557403,22.3861412499197,34.4686297406605,0.864383978750453,1381.76240729258,3709.13135896508,9.77153244405632,102141.1282139,276433.420484804,686.484851555115,489.592950271253,1287.80862747077,3.4934118611173,157.594861533645,328.869695102766,1.18864472654937
Under 5 & HIV+ve & LTBI+,NAM,"[5,15)",279.497985895859,471.133389164279,2.04149880230875,20.447733644055,30.657689850192,0.593792534406172,259.050252251804,417.913326999698,1.41266475202124,292.069710786385,515.216430581659,2.39510907283206,2.42049834795773,3.06589279377383,0.313293370348832,2.71531404951115,3.56165666237953,0.140988359287711,5.13581239746888,7.91299401375532,0.500662719969285,3075.2986000865,8532.4112705884,13.5240384861987,33.0194585345802,52.2060218592764,0.98418696347537,1518.52976563243,3924.81383437004,12.3750520875935,188571.478455149,523451.304383339,801.737906314513,1488.5992864847,3924.81383437004,6.67672585145211,259.050252251804,417.913326999698,1.41266475202124
Under 5 & HIV+ve & LTBI+,NCL,"[0,5)",0.131027493284332,0.335016137767291,0,0.00948002194113428,0,0,0.121547471343198,0.312818072577853,0,0.139817976424423,0.361415909697288,0,0.00408635467737759,0.000855650873547655,0,0.00297605424856228,0.00448547090966298,0,0.00706240892593987,0.00804208618368428,0,2.56308235852079,7.06229150328301,0,0.0182705050812254,0.0288327315057291,0,2.44153488717759,6.72372257173112,0,189.001096440285,520.386824802069,0,0.405112450684828,0.951818264326896,0,0.121547471343198,0.312818072577853,0
Under 5 & HIV+ve & LTBI+,NCL,"[5,15)",0.191916450380334,0.446126099278477,0,0.0122447746583146,0,0,0.17967167572202,0.412378307985582,0,0.204306646774954,0.479978821965881,0,0.00198579142504679,0.000476892836051421,0,0.00161372955316588,0.00283064383815336,0,0.00359952097821267,0.00475507985614418,0,6.17828399648227,17.0425758199684,0,0.0246349710529345,0.0409492452526586,0,1.11202349802557,2.75667746246871,0,419.200325812464,1155.59947224414,0,1.11202349802557,2.75667746246871,0,0.17967167572202,0.412378307985582,0
Under 5 & HIV+ve & LTBI+,NER,"[0,5)",355.575042117558,792.182861358548,0.0784888494623839,18.7545243071858,29.2051501303181,0.0178357897456925,336.820517810372,745.887986811776,0.0638469525345983,386.819730293227,871.555731159868,0.107608951932608,14.1201413752774,23.8643841062014,0.0311911056817573,7.98912494618184,10.6446707186987,0.0160030126939446,22.1092663214592,41.6023423917768,0.0455249183416248,3464.79821655676,9690.67235120985,0.579880188468561,49.9992124828548,85.8076419298899,0.0489863702413956,3127.97769874639,8668.33965508182,0.52009541760307,220430.588145925,615967.72335606,34.4580661566045,1108.77110838771,3016.93792573805,0.1862362866777,336.820517810372,745.887986811776,0.0638469525345983
Under 5 & HIV+ve & LTBI+,NER,"[5,15)",532.538527054266,952.538562559248,0.0780251252480417,21.7344003442936,35.3607441164625,0.017662269475726,510.804126709973,890.228387078071,0.0620653454818696,575.604744548865,1097.20629468209,0.108323551159513,6.72530899061239,11.0096104301554,0.0273182087494371,4.65333635397672,6.20471620829377,0.00715257479042544,11.3786453445891,21.6595816186579,0.0343422601998185,6078.15509379253,17182.2247161082,0.62877247610589,64.8006178388922,109.771844617547,0.0521128800529612,2969.83211320557,7946.69315180651,0.581264775995611,370444.286067383,1047907.74064586,36.6733592578016,2962.11903631861,7946.69315180651,0.312966920092036,510.804126709973,890.228387078071,0.0620653454818696
Under 5 & HIV+ve & LTBI+,NGA,"[0,5)",2724.78668826129,5948.45215503809,30.5130801986933,35.2953651196331,54.3782370498963,1.35748933565242,2689.49132314166,5815.67076492113,28.8295457846237,3096.98757924976,7027.41487880697,48.6146246785312,167.353657603399,267.633147193434,10.6851095204895,66.5132753005284,85.9683482839675,5.2519387198896,233.866932903927,420.322787979128,18.8668805558235,27045.9167197415,74674.8136845008,255.187354909798,407.496256108094,669.901811559694,16.1918948045639,24356.4253965999,66971.0868676772,231.292516511714,1525986.95384313,4219795.75242808,13374.5006851698,8654.1393006716,23339.2817963867,81.9750888737504,2689.49132314166,5815.67076492113,28.8295457846237
Under 5 & HIV+ve & LTBI+,NGA,"[5,15)",3955.18721024866,6685.98240056706,28.1881737291037,102.111949769397,161.543739840627,2.73701365730827,3853.07526047926,6451.44767156769,24.6816615698183,4372.78643401,7801.88489411286,43.7163620273769,69.1436040539377,105.673044748162,7.43836158184989,38.3072105339102,48.0830209612551,1.90857723737591,107.450814587848,188.209932347767,11.0409359379137,45920.6129823258,128599.11287462,273.090108276873,519.711173530742,885.575704757538,14.5085770894706,22458.8647457273,59695.1717360959,249.528039965244,2483512.85224949,6959822.34299637,13934.9926106335,22275.3035371045,59695.1717360959,134.958645441666,3853.07526047926,6451.44767156769,24.6816615698183
